46.5,15.2181,811.458
48.5,16.5221,892.037
13.5,1.3394,32.0398
15.5,1.7467,49.7537
17.5,2.2184,71.275
19.5,2.7527,96.6046
21.5,3.3484,125.743
23.5,4.003,158.691
25.5,4.7143,195.449
27.5,5.4805,236.016
29.5,6.3004,280.394
31.5,7.1733,328.582
33.5,8.0998,380.581
35.5,9.08,436.39
37.5,10.1147,496.01
39.5,11.2036,559.44
41.5,12.3466,626.682
43.5,13.5441,697.734
45.5,14.7911,772.597
16.5,2.1237,50.5739
18.5,2.6293,72.345
20.5,3.1973,97.9484
22.5,3.8243,127.38
24.5,4.5094,160.638
26.5,5.2506,197.72
28.5,6.0465,238.624
30.5,6.8963,283.349
32.5,7.7988,331.893
34.5,8.7546,384.256
36.5,9.7638,440.437
38.5,10.8268,500.435
40.5,11.9392,564.25
42.5,13.0861,631.88
23.5,4.58,191.012
25.5,5.2251,231.577
27.5,5.9273,275.952
29.5,6.6819,324.137
31.5,7.4919,376.133
33.5,8.3573,431.94
35.5,9.2778,491.558
37.5,10.2535,554.987
39.5,11.2851,622.226
41.5,12.3701,693.277
8.5,0.1966,4.40319
10.5,0.4597,12.6056
12.5,0.7746,24.611
14.5,1.1609,40.4217
16.5,1.6112,60.0393
18.5,2.1265,83.4648
20.5,2.7051,110.699
22.5,3.3441,141.742
24.5,4.0411,176.595
26.5,4.7937,215.258
28.5,5.5992,257.73
30.5,6.457,304.013
32.5,7.3667,354.107
34.5,8.3293,408.011
36.5,9.3458,465.725
38.5,10.4169,527.25
40.5,11.5431,592.586
42.5,12.7224,661.733
44.5,13.9491,734.691
46.5,15.2181,811.46
48.5,16.5221,892.039
13.5,1.3394,32.0406
15.5,1.7467,49.7546
17.5,2.2184,71.276
19.5,2.7527,96.6058
21.5,3.3484,125.744
23.5,4.003,158.692
25.5,4.7143,195.45
27.5,5.4805,236.018
29.5,6.3004,280.395
31.5,7.1733,328.584
33.5,8.0998,380.582
35.5,9.08,436.391
37.5,10.1147,496.011
39.5,11.2036,559.442
41.5,12.3466,626.683
43.5,13.5441,697.736
45.5,14.7911,772.599
16.5,2.1237,50.5914
18.5,2.6293,72.362
20.5,3.1973,97.9649
22.5,3.8243,127.396
24.5,4.5094,160.654
26.5,5.2506,197.736
28.5,6.0465,238.639
30.5,6.8963,283.364
32.5,7.7988,331.908
34.5,8.7546,384.27
36.5,9.7638,440.451
38.5,10.8268,500.449
40.5,11.9392,564.263
42.5,13.0861,631.893
23.5,4.58,191.014
25.5,5.2251,231.579
27.5,5.9273,275.954
29.5,6.6819,324.139
31.5,7.4919,376.136
33.5,8.3573,431.943
35.5,9.2778,491.56
37.5,10.2535,554.989
39.5,11.2851,622.229
41.5,12.3701,693.28
8.5,0.1966,4.40344
10.5,0.4597,12.606
12.5,0.7746,24.6116
14.5,1.1609,40.4225
16.5,1.6112,60.0403
18.5,2.1265,83.4659
20.5,2.7051,110.7
22.5,3.3441,141.744
24.5,4.0411,176.596
26.5,4.7937,215.259
28.5,5.5992,257.732
30.5,6.457,304.015
32.5,7.3667,354.108
34.5,8.3293,408.012
36.5,9.3458,465.727
38.5,10.4169,527.252
40.5,11.5431,592.588
42.5,12.7224,661.735
44.5,13.9491,734.693
46.5,15.2181,811.462
48.5,16.5221,892.042
13.5,1.3394,32.0413
15.5,1.7467,49.7555
17.5,2.2184,71.2771
19.5,2.7527,96.6069
21.5,3.3484,125.746
23.5,4.003,158.694
25.5,4.7143,195.451
27.5,5.4805,236.019
29.5,6.3004,280.397
31.5,7.1733,328.585
33.5,8.0998,380.584
35.5,9.08,436.393
37.5,10.1147,496.013
39.5,11.2036,559.444
41.5,12.3466,626.685
43.5,13.5441,697.738
45.5,14.7911,772.601
16.5,2.1237,50.6089
18.5,2.6293,72.379
20.5,3.1973,97.9813
22.5,3.8243,127.412
24.5,4.5094,160.67
26.5,5.2506,197.751
28.5,6.0465,238.654
30.5,6.8963,283.378
32.5,7.7988,331.922
34.5,8.7546,384.284
36.5,9.7638,440.465
38.5,10.8268,500.462
40.5,11.9392,564.276
42.5,13.0861,631.906
23.5,4.58,191.016
25.5,5.2251,231.581
27.5,5.9273,275.956
29.5,6.6819,324.142
31.5,7.4919,376.138
33.5,8.3573,431.945
35.5,9.2778,491.563
37.5,10.2535,554.992
39.5,11.2851,622.231
41.5,12.3701,693.282
8.5,0.1966,4.40369
10.5,0.4597,12.6065
12.5,0.7746,24.6123
14.5,1.1609,40.4234
16.5,1.6112,60.0413
18.5,2.1265,83.467
20.5,2.7051,110.701
22.5,3.3441,141.745
24.5,4.0411,176.598
26.5,4.7937,215.261
28.5,5.5992,257.733
30.5,6.457,304.017
32.5,7.3667,354.11
34.5,8.3293,408.014
36.5,9.3458,465.729
